id,name,che_number,region_town,region_canton,regionId,recipientIds,grantIds,scope1Ids,scope2Ids,innochainIds,educhainIds,coords,website
2279,medicalHELP.ch Stiftung,CHE-393.577.990,Zofingen,Aargau,6,"1,2,3,4",2,"1,2","1,2",2,"4,5,6,7","47.2978160,7.9515446",
2288,Fondation Segré,CHE-399.917.759,Zug,Zug,5,3,2,2,2,,7,"47.1653506,8.5140076",http://www.fondationsegre.org/
2290,UZH Foundation,CHE-400.779.791,Zürich,Zürich,1,2,1,"1,2","1,2","2,3,4,5,6",5,"47.3796180,8.5469569",http://www.uzhfoundation.ch/de/
2291,Fondation Esse Quam Videri,CHE-401.255.728,Cologny,Genève,6,"1,2,3,4",2,2,2,,8,"46.2165584,6.1809624",
2295,Pfyl Stiftung,CHE-402.275.722,Zürich,Zürich,4,"2,3,4",2,"1,2","1,2","1,2","4,5,6,7","47.3872678,8.5348697",
2296,Foundation Zürich Park Side,CHE-403.517.069,Horgen,Zürich,2,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6","1,2,3,4,5,6,7","47.2609075,8.5977944",http://www.zurichparkside.org/
2301,Familienstiftung Fourie,CHE-405.035.657,Zürich,Zürich,2,"1,3","2,4",2,"1,2",,"4,5,6","47.3732452,8.5517158",
2302,Ignaz Staub-Stiftung,CHE-406.046.362,Ennetbürgen,Nidwalden,5,"1,3","1,4",2,"1,2",,8,"46.9877343,8.3984511",
2303,Fondation PVsyst,CHE-406.556.924,Satigny,Genève,5,3,2,2,"1,2",,8,"46.1971443,6.0488626",http://www.pvsyst.com/fr/
2305,earthbeat solutions foundation,CHE-407.899.120,Zürich,Zürich,5,"3,4","1,2,3",2,2,,8,"47.3730646,8.5350538",
2312,Blue Diamond Foundation,CHE-416.209.476,Horgen,Zürich,5,3,2,2,2,,8,"47.2569689,8.5913493",https://bluediamondfoundation.org/en/
2313,"Anke, Remo und Avy Schällibaum-Stiftung (ARAS)",CHE-416.304.382,Zürich,Zürich,5,"1,2,3,4","1,2,4",1,2,"1,2",,"47.3805078,8.5075289",
2316,Kathrin Schweizer-Stiftung,CHE-417.570.779,Hedingen,Zürich,4,"1,2","2,4",2,2,,"4,5,6,7","47.3003168,8.4454266",
2322,ELIBERT STIFTUNG,CHE-423.964.069,Heiden,Appenzell Ausserrhoden,3,"1,4","1,4",2,"1,2",,"4,5,6,7","47.4463277,9.5297241",
2324,Swiss Support for Children,CHE-425.067.933,Kreuzlingen,Thurgau,5,"1,2,3","1,2,3,4",2,"1,2",,"2,3,4","47.6547305,9.1731315",http://ssfc.ch/
2333,Fondation UNEDU.H,CHE-429.120.348,Lausanne,Vaud,5,"1,2,3,4",2,"1,2","1,2",1,8,"46.5161709,6.6283198",http://www.fondation-unedu-h.org/
2338,Fondation OSEM Observatoire Stratégique de l'Eau et des Matières Premières,CHE-431.409.166,Fribourg,Fribourg,4,2,3,"1,2",2,1,8,"46.8159298,7.1718283",http://osem.ch/
2339,YouthAid Foundation,CHE-431.910.176,Zürich,Zürich,5,"1,2,3,4","1,2,4","1,2","1,2","1,2","2,3","47.3693159,8.5397229",
2344,Santiago Aebi Stiftung,CHE-436.309.649,Bern,Bern,5,"1,2,3,4",,"1,2","1,2","3,4,5,6","4,5,6,7","46.9471608,7.4434662",
2345,Fondation Lunt (Lunt Foundation),CHE-436.652.053,Fribourg,Fribourg,5,"2,3,4","1,2,3","1,2",2,"1,2,3,4,5,6",8,"46.8039881,7.1549882",http://luntfoundation.org/
2347,Fondation Petunia,CHE-436.741.082,Genève,Genève,5,3,1,"1,2",2,1,8,"46.2038339,6.1559117",http://www.thepetuniafoundation.net/
2349,SHIVA Stiftung,CHE-437.640.213,St. Gallen,St. Gallen,2,"2,3,4",1,"1,2",2,"1,2",8,"47.4237239,9.3728682",
2352,Fondazione Aldo e Cele Daccò per il progresso,CHE-439.293.157,Lugano,Ticino,2,"1,2,3,4",2,2,2,,"2,3,4,5,6,7","46.0056660,8.9514437",
2353,Fondation Raymond JACOT,CHE-439.948.573,Vernier,Genève,4,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6",8,"46.2189251,6.0875999",http://fondation-jacot.ch/
2360,Kantensprung Stiftung,CHE-442.957.420,Basel,Basel-Stadt,5,3,2,1,"1,2","3,4",,"47.5409640,7.5931079",https://www.kantensprung-stiftung.ch/
2368,Fondation Dutmala,CHE-447.866.664,Sion,Valais,5,3,1,2,2,,8,"46.2358403,7.3598791",
2371,Raymund und Esther Breu-Stiftung,CHE-453.525.177,Pratteln,Basel-Landschaft,5,"2,3,4","1,2",2,2,,"1,2,3,4,5,6,7,8","47.5233456,7.7051451",
2375,Fondazione per la scienza,CHE-455.500.633,Mendrisio,Ticino,4,"1,2,3","3,4","1,2",2,"1,2,3,4,5,6",8,"45.8708348,8.9884734",http://www.fondazioneperlascienza.ch/
2377,Peter Bockhoff Stiftung,CHE-456.934.566,Zürich,Zürich,4,"1,2,3,4","1,2",2,1,,8,"47.3805078,8.5075289",
2382,Munay Foundation,CHE-460.497.385,Arosa,Graubünden,5,"1,3","2,5",2,2,,8,"46.7822360,9.6799330",http://munayfoundation.org/stiftungsrat/
2385,Stiftung Maximilian Bircher,CHE-462.493.145,Braunwald,Glarus,4,1,4,"1,2",2,"1,2",8,"46.9405508,8.9931156",http://www.bircher-benner.com/index.php?id=17&l=fr
2387,NOVAGENESIS FOUNDATION,CHE-462.978.098,Weggis,Luzern,4,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6",8,"47.0273824,8.4578554",http://novagenesisfoundation.org/
2389,Royal Döner Stiftung,CHE-463.980.471,Winterthur,Zürich,5,"1,2","1,4,5","1,2","1,2",1,"1,2,3,4,5,6,7,8","47.4994357,8.7611271",http://royal-stiftung.ch/
2390,Solidus Foundation,CHE-465.021.707,Basel,Basel-Stadt,5,"1,2,3,4","1,2","1,2","1,2","1,2","1,2,3,4,5,6,7,8","47.5507938,7.5960143",
2391,Kristian Gerhard Jebsen Stiftung,CHE-465.901.873,Pfäffikon SZ,Schwyz,5,"2,3,4","1,2","1,2",2,"1,2","1,2,3,4,5,6,7","47.2021203,8.7773252",
2397,Fondazione Stella Chiara,CHE-471.031.246,Comano,Ticino,4,3,2,"1,2","1,2","1,2,3,4,5,6",8,"46.0376064,8.9577077",
2399,TARBACA INDIGO FOUNDATION,CHE-471.310.574,Zürich,Zürich,5,"1,2,3","2,4","1,2","1,2","1,2","4,5,6,7,8","47.3741677,8.5352094",
2404,Lindt Cocoa Foundation,CHE-472.907.355,Kilchberg ZH,Zürich,5,3,2,"1,2",2,"2,3,4,5,6",8,"47.3180696,8.5526154",http://lindtcocoafoundation.org
2406,Wilsdorf Mettler Future Foundation,CHE-473.801.707,Pfäffikon SZ,Schwyz,6,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6","1,2,3,4,5,6,7,8","47.1972903,8.7649705",
2407,Fondation suisse pour la promotion des échanges et de la mobilité (FPEM),CHE-475.676.330,Bern,Bern,5,"1,2,3",2,2,1,,"2,3,4,5,6,7","46.9375268,7.4465649",http://www.fpem-ch.ch
2408,Dr. Bernhard Stüdeli Stiftung,CHE-475.798.677,Pfäffikon SZ,Schwyz,2,3,1,1,"1,2","1,2,3,4,5,6",,"47.1972903,8.7649705",
2415,Swiss Re Foundation,CHE-481.251.275,Zürich,Zürich,5,"2,3","2,5",1,2,"2,3,4,5,6",,"47.3598056,8.5348743",http://www.swissrefoundation.org/
2417,Arc Jurassien Déchets (AJD),CHE-483.924.725,Tramelan,Neuchâtel,2,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6","7,8","47.2240877,7.0991046",http://www.fondation-ajd.ch/arc-jurassien-dechets
2418,Fondation Oyun,CHE-485.619.428,Genève,Genève,5,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6",8,"46.2011036,6.1501059",
2427,Scholar Support Fund,CHE-492.550.291,Zug,Zug,5,1,4,2,"1,2",,"4,5,6","47.1716313,8.5167062",
2431,Fondation Indosuez (Suisse),CHE-494.734.117,Genève,Genève,5,3,"1,2,3","1,2",2,1,8,"46.2044810,6.1471759",https://www.ca-indosuez.com/switzerland/en/indosuez-in-switzerland/csr-our-foundation
2435,Fondation pour l'Infrastructure Durable (FID) (Sustainable Infrastructure Foundation (SIF)),CHE-495.504.732,Genève,Genève,5,"2,3",1,1,1,"1,2,3,4,5,6",,"46.1976586,6.1422332",http://www.public-sif-iiss.org/accueil
2439,Oak Foundation,0,Cointrin,Genève,5,"1,2,3,4",2,"1,2",2,1,8,"46.2237547,6.1094253",http://oakfnd.org/content/8233
2440,Christoph Merian Stiftung,0,Basel,Basel-Stadt,3,"1,2,3,4",2,2,2,,"1,2,3,4,5,6,7","47.5545500,7.5955908",http://www.cms-basel.ch/de/aktuell.html
